Year,Species Name,Port Area,Pounds,Value
1980,"Sole, English",FORT BRAGG,"579,806","$ 161,112.00 "
1980,"Shark, thresher",SAN DIEGO,"321,522","$ 208,553.00 "
1980,"Shark, unspecified",BODEGA BAY,"19,390","$ 3,301.00 "
1980,"Shrimp, red rock",LOS ANGELES,Confidential,Confidential
1980,"Sole, petrale",EUREKA,"714,719","$ 325,931.00 "
1980,"Greenling, kelp",EUREKA,Confidential,Confidential
1980,"Clam, unspecified",EUREKA,Confidential,Confidential
1980,"Tuna, yellowfin",SAN DIEGO,"114,993,543","$ 57,637,103.00 "
1980,"Octopus, unspecified",EUREKA,"33,326","$ 14,752.00 "
1980,"Surfperch, redtail",MORRO BAY,Confidential,Confidential
1980,"Abalone, pink",SAN DIEGO,"11,730","$ 20,915.00 "
1980,"Shark, thresher",MONTEREY,827,$ 361.00 
1980,"Bonito, Pacific",MORRO BAY,60,$ 24.00 
1980,"Mackerel, bullet",SAN DIEGO,Confidential,Confidential
1980,"Skate, unspecified",MONTEREY,"56,191","$ 8,946.00 "
1980,"Scallop, unspecified",BODEGA BAY,Confidential,Confidential
1980,"Rockfish, blue",MORRO BAY,"14,950","$ 2,843.00 "
1980,"Bass, kelp",MORRO BAY,Confidential,Confidential
1980,Swordfish,MORRO BAY,"1,820","$ 4,939.00 "
1980,"Tuna, albacore",BODEGA BAY,"178,710","$ 140,208.00 "
1980,"Mackerel, jack",SAN DIEGO,"36,302","$ 6,085.00 "
1980,"Rockfish, blue",SAN FRANCISCO,Confidential,Confidential
1980,"Shark, sixgill",SANTA BARBARA,Confidential,Confidential
1980,Flyingfish,LOS ANGELES,"61,333","$ 24,578.00 "
1980,"Rockfish, brown",SANTA BARBARA,Confidential,Confidential
1980,"Abalone, red",LOS ANGELES,"1,194","$ 2,257.00 "
1980,"Rockfish, group bolina",MORRO BAY,"1,758",$ 759.00 
1980,"Rockfish, unspecified",EUREKA,"12,401,290","$ 1,838,613.00 "
1980,"Rockfish, bocaccio",BODEGA BAY,"26,873","$ 4,068.00 "
1980,"Shrimp, brine",SAN FRANCISCO,Confidential,Confidential
1980,"Shark, unspecified",EUREKA,Confidential,Confidential
1980,"Abalone, white",LOS ANGELES,Confidential,Confidential
1980,Silversides,MORRO BAY,Confidential,Confidential
1980,"Abalone, threaded",SANTA BARBARA,Confidential,Confidential
1980,"Abalone, white",SAN DIEGO,522,"$ 1,756.00 "
1980,"Crab, Dungeness",MONTEREY,"5,230","$ 6,895.00 "
1980,"Scorpionfish, California",SANTA BARBARA,Confidential,Confidential
1980,Sablefish,BODEGA BAY,"201,471","$ 26,039.00 "
1980,"Smelt, surf",EUREKA,Confidential,Confidential
1980,"Abalone, pink",SANTA BARBARA,"34,303","$ 61,745.00 "
1980,"Sole, unspecified",SAN DIEGO,810,$ 316.00 
1980,"Limpet, unspecified",SANTA BARBARA,Confidential,Confidential
1980,"Rockfish, vermilion",MONTEREY,Confidential,Confidential
1980,"Surfperch, redtail",SAN FRANCISCO,Confidential,Confidential
1980,Mussel,BODEGA BAY,Confidential,Confidential
1980,"Rockfish, canary",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, unspecified",BODEGA BAY,"515,354","$ 91,801.00 "
1980,"Shrimp, ocean (pink)",MONTEREY,Confidential,Confidential
1980,"Rockfish, black",FORT BRAGG,Confidential,Confidential
1980,"Shark, spiny dogfish",FORT BRAGG,Confidential,Confidential
1980,"Shark, blue",SAN DIEGO,Confidential,Confidential
1980,"Shark, spiny dogfish",MONTEREY,Confidential,Confidential
1980,"Rockfish, kelp",MONTEREY,Confidential,Confidential
1980,"Smelt, surf",BODEGA BAY,"6,816","$ 1,444.00 "
1980,"Sole, rock",SAN FRANCISCO,"1,234",$ 293.00 
1980,"Snail, sea",SAN DIEGO,253,$ 62.00 
1980,"Rockfish, gopher",SANTA BARBARA,"2,909","$ 1,262.00 "
1980,Lingcod,EUREKA,"496,070","$ 119,478.00 "
1980,"Crab, rock unspecified",EUREKA,Confidential,Confidential
1980,Sanddab,SANTA BARBARA,Confidential,Confidential
1980,"Sole, petrale",SANTA BARBARA,"25,531","$ 12,163.00 "
1980,"Scorpionfish, California",SAN DIEGO,"48,146","$ 39,525.00 "
1980,"Oyster, giant Pacific",MONTEREY,Confidential,Confidential
1980,"Shark, unspecified",SAN FRANCISCO,"37,525","$ 10,725.00 "
1980,"Rockfish, yellowtail",SAN FRANCISCO,"19,470","$ 2,525.00 "
1980,"Salmon, coho",MORRO BAY,"1,496",$ 414.00 
1980,"Crab, sand",LOS ANGELES,Confidential,Confidential
1980,"Tuna, skipjack",LOS ANGELES,"166,159,449","$ 97,862,701.00 "
1980,"Flounder, unspecified",SAN FRANCISCO,"374,067","$ 91,845.00 "
1980,"Bass, striped",SAN FRANCISCO,Confidential,Confidential
1980,"Barracuda, California",LOS ANGELES,"62,181","$ 45,472.00 "
1980,"Shark, soupfin",BODEGA BAY,"6,513","$ 2,179.00 "
1980,"Halibut, California",SAN DIEGO,"86,092","$ 126,738.00 "
1980,"Surfperch, unspecified",BODEGA BAY,"8,083","$ 6,836.00 "
1980,"Mackerel, jack",SANTA BARBARA,"4,236,995","$ 249,615.00 "
1980,"Trout, rainbow (steelhead)",MONTEREY,Confidential,Confidential
1980,"Abalone, black",LOS ANGELES,"82,975","$ 103,429.00 "
1980,"Sole, Dover",MONTEREY,"862,072","$ 173,518.00 "
1980,"Rockfish, group red",MONTEREY,"49,067","$ 21,588.00 "
1980,"Shark, shortfin mako",FORT BRAGG,Confidential,Confidential
1980,"Seabass, white",LOS ANGELES,"386,964","$ 474,902.00 "
1980,"Shrimp, ocean (pink)",SANTA BARBARA,Confidential,Confidential
1980,"Flounder, unspecified",MONTEREY,"50,919","$ 20,385.00 "
1980,"Mackerel, unspecified",FORT BRAGG,Confidential,Confidential
1980,"Tuna, yellowfin",SANTA BARBARA,Confidential,Confidential
1980,"Sole, Dover",SAN FRANCISCO,"1,585,654","$ 218,024.00 "
1980,"Skate, unspecified",FORT BRAGG,Confidential,Confidential
1980,"Octopus, unspecified",BODEGA BAY,"8,951","$ 3,991.00 "
1980,"Sheephead, California",LOS ANGELES,"3,318","$ 1,292.00 "
1980,"Smelt, surf",FORT BRAGG,Confidential,Confidential
1980,"Rockfish, black",LOS ANGELES,Confidential,Confidential
1980,"Sea urchin, red",FORT BRAGG,Confidential,Confidential
1980,"Shark, leopard",BODEGA BAY,"15,210","$ 4,806.00 "
1980,"Rockfish, group small",MORRO BAY,"33,347","$ 18,253.00 "
1980,"Croaker, white",BODEGA BAY,"1,563",$ 604.00 
1980,Lingcod,FORT BRAGG,"567,804","$ 141,984.00 "
1980,"Rockfish, brown",LOS ANGELES,Confidential,Confidential
1980,"Crab, spider",SANTA BARBARA,"2,341",$ 841.00 
1980,"Rockfish, black",SAN DIEGO,Confidential,Confidential
1980,"Mackerel, unspecified",EUREKA,Confidential,Confidential
1980,"Rockfish, yelloweye",MORRO BAY,"14,270","$ 6,040.00 "
1980,"Sole, sand",SAN FRANCISCO,"186,142","$ 60,083.00 "
1980,"Shark, white",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, chilipepper",MORRO BAY,Confidential,Confidential
1980,Silversides,SANTA BARBARA,Confidential,Confidential
1980,"Shark, sevengill",SAN FRANCISCO,457,$ 228.00 
1980,"Salmon, Chinook",SANTA BARBARA,571,"$ 1,859.00 "
1980,"Rockfish, blue",MONTEREY,"57,985","$ 13,058.00 "
1980,"Shad, threadfin",SACRAMENTO DELTA,Confidential,Confidential
1980,"Shrimp, ghost",SAN DIEGO,Confidential,Confidential
1980,"Snail, sea",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, chilipepper",SANTA BARBARA,Confidential,Confidential
1980,"Rockfish, group bocaccio/chili",MONTEREY,"14,243","$ 4,142.00 "
1980,"Sharks, cow",MORRO BAY,Confidential,Confidential
1980,"Skate, unspecified",EUREKA,Confidential,Confidential
1980,"Surfperch, black",MORRO BAY,Confidential,Confidential
1980,"Flounder, unspecified",FORT BRAGG,"1,140",$ 257.00 
1980,"Oyster, giant Pacific",SAN FRANCISCO,Confidential,Confidential
1980,Sablefish,SAN FRANCISCO,"1,109,544","$ 121,460.00 "
1980,Opaleye,SANTA BARBARA,Confidential,Confidential
1980,"Skate, unspecified",LOS ANGELES,858,$ 189.00 
1980,"Shrimp, ocean (pink)",MORRO BAY,"1,445,549","$ 786,953.00 "
1980,"Tuna, bluefin",MONTEREY,Confidential,Confidential
1980,"Rockfish, vermilion",SANTA BARBARA,Confidential,Confidential
1980,"Smelts, true",LOS ANGELES,743,$ 139.00 
1980,"Fish, unspecified",SAN DIEGO,"1,302",$ 626.00 
1980,"Rockfish, bocaccio",SANTA BARBARA,"162,716","$ 39,590.00 "
1980,"Shark, swell",EUREKA,Confidential,Confidential
1980,"Grunion, California",MONTEREY,Confidential,Confidential
1980,Sablefish,EUREKA,"3,421,783","$ 577,790.00 "
1980,"Cod, Pacific",MONTEREY,Confidential,Confidential
1980,"Mackerel, unspecified",SAN DIEGO,"1,059",$ 202.00 
1980,"Seabass, white",MORRO BAY,372,$ 618.00 
1980,"Mackerel, unspecified",MONTEREY,"89,476","$ 9,997.00 "
1980,"Bass, giant sea",LOS ANGELES,"10,792","$ 8,060.00 "
1980,"Bonito, Pacific",SANTA BARBARA,"2,403",$ 930.00 
1980,Carp,BODEGA BAY,Confidential,Confidential
1980,"Rockfish, treefish",MONTEREY,Confidential,Confidential
1980,Salmon,LOS ANGELES,Confidential,Confidential
1980,Eel,MONTEREY,Confidential,Confidential
1980,"Shark, leopard",SAN FRANCISCO,"8,984","$ 1,250.00 "
1980,"Sea urchin, red",SAN DIEGO,"2,084,086","$ 246,469.00 "
1980,"Rockfish, yellowtail",FORT BRAGG,Confidential,Confidential
1980,"Prawn, spot",MONTEREY,"7,735","$ 27,494.00 "
1980,"Lobster, California spiny",LOS ANGELES,"149,475","$ 508,550.00 "
1980,"Surfperch, rainbow",SAN FRANCISCO,Confidential,Confidential
1980,"Tuna, albacore",EUREKA,"1,184,784","$ 956,988.00 "
1980,"Crab, Dungeness",MORRO BAY,"56,377","$ 43,989.00 "
1980,"Anchovy, northern",LOS ANGELES,"64,175,026","$ 1,577,716.00 "
1980,"Shark, sevengill",BODEGA BAY,Confidential,Confidential
1980,Butterfish (Pacific pompano),SANTA BARBARA,"8,483","$ 3,896.00 "
1980,"Abalone, white",SANTA BARBARA,24,$ 57.00 
1980,"Snail, sea",LOS ANGELES,Confidential,Confidential
1980,"Salmon, coho",SAN FRANCISCO,"3,368","$ 5,262.00 "
1980,"Tuna, blackfin",LOS ANGELES,Confidential,Confidential
1980,"Abalone, green",SANTA BARBARA,"1,408","$ 3,035.00 "
1980,"Shark, Pacific angel",BODEGA BAY,Confidential,Confidential
1980,"Rockfish, yellowtail",LOS ANGELES,Confidential,Confidential
1980,Cabezon,SANTA BARBARA,Confidential,Confidential
1980,"Surfperch, unspecified",SANTA BARBARA,"1,815",$ 859.00 
1980,"Whitefish, ocean",LOS ANGELES,Confidential,Confidential
1980,"Anchovy, northern",MONTEREY,"6,679,587","$ 161,559.00 "
1980,"Abalone, red",MORRO BAY,Confidential,Confidential
1980,"Rockfish, group red",BODEGA BAY,Confidential,Confidential
1980,"Rockfish, China",MONTEREY,"46,176","$ 13,814.00 "
1980,Dolphin (fish),MONTEREY,Confidential,Confidential
1980,Opaleye,MORRO BAY,Confidential,Confidential
1980,"Guitarfish, shovelnose",SAN DIEGO,Confidential,Confidential
1980,"Rockfish, vermilion",MORRO BAY,Confidential,Confidential
1980,Yellowtail,SANTA BARBARA,"4,206","$ 1,914.00 "
1980,"Sole, petrale",MORRO BAY,"260,454","$ 111,028.00 "
1980,"Sole, petrale",BODEGA BAY,"66,703","$ 30,465.00 "
1980,"Rockfish, group red",MORRO BAY,"184,896","$ 90,309.00 "
1980,"Oyster, european flat",MONTEREY,Confidential,Confidential
1980,"Rockfish, unspecified",SANTA BARBARA,"951,637","$ 470,552.00 "
1980,"Shark, shortfin mako",MORRO BAY,Confidential,Confidential
1980,"Rockfish, group small",SAN FRANCISCO,Confidential,Confidential
1980,"Clam, freshwater",EUREKA,Confidential,Confidential
1980,"Whitefish, ocean",SAN DIEGO,Confidential,Confidential
1980,"Rockfish, cowcod",LOS ANGELES,"55,865","$ 26,617.00 "
1980,"Halibut, California",SAN FRANCISCO,"100,596","$ 88,131.00 "
1980,"Crab, Dungeness",EUREKA,"14,172,066","$ 8,383,798.00 "
1980,"Abalone, red",MONTEREY,Confidential,Confidential
1980,"Tuna, bluefin",SAN DIEGO,"1,906,170","$ 1,131,374.00 "
1980,"Crab, rock unspecified",LOS ANGELES,"311,863","$ 222,895.00 "
1980,"Rockfish, China",SAN FRANCISCO,"6,496","$ 1,311.00 "
1980,Silversides,BODEGA BAY,"3,123","$ 1,063.00 "
1980,"Sole, sand",EUREKA,"145,446","$ 54,886.00 "
1980,"Abalone, green",LOS ANGELES,"22,644","$ 50,889.00 "
1980,"Shark, thresher",LOS ANGELES,"1,213,241","$ 830,881.00 "
1980,"Rockfish, yellowtail",SAN DIEGO,Confidential,Confidential
1980,"Herring, Pacific",SAN FRANCISCO,"15,718,509","$ 12,495,648.00 "
1980,"Sardine, Pacific",MONTEREY,Confidential,Confidential
1980,"Shark, blue",BODEGA BAY,Confidential,Confidential
1980,"Fish, unspecified",EUREKA,Confidential,Confidential
1980,"Smelt, whitebait",EUREKA,"320,695","$ 83,925.00 "
1980,"Abalone, red",SANTA BARBARA,"107,729","$ 196,267.00 "
1980,"Shark, spiny dogfish",SANTA BARBARA,Confidential,Confidential
1980,"Shark, shortfin mako",SANTA BARBARA,"8,950","$ 6,087.00 "
1980,"Sole, rock",BODEGA BAY,Confidential,Confidential
1980,"Oyster, giant Pacific",BODEGA BAY,Confidential,Confidential
1980,"Croaker, white",LOS ANGELES,"217,526","$ 67,852.00 "
1980,"Shark, brown smoothhound",SAN DIEGO,Confidential,Confidential
1980,"Salmon, Chinook",FORT BRAGG,"1,297,603","$ 2,940,512.00 "
1980,"Surfperch, black",LOS ANGELES,Confidential,Confidential
1980,"Shark, unspecified",FORT BRAGG,Confidential,Confidential
1980,"Rockfish, Pacific ocean perch",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, vermilion",FORT BRAGG,Confidential,Confidential
1980,"Abalone, threaded",SAN DIEGO,Confidential,Confidential
1980,"Shad, threadfin",LOS ANGELES,Confidential,Confidential
1980,"Fish, unspecified",BODEGA BAY,Confidential,Confidential
1980,"Rockfish, black",MONTEREY,Confidential,Confidential
1980,Grenadier,FORT BRAGG,Confidential,Confidential
1980,Salmon,FORT BRAGG,Confidential,Confidential
1980,"Rockfish, unspecified",MONTEREY,"2,649,727","$ 539,479.00 "
1980,"Octopus, unspecified",SAN FRANCISCO,"30,230","$ 11,573.00 "
1980,"Sole, sand",BODEGA BAY,"14,978","$ 5,719.00 "
1980,"Sole, English",MONTEREY,"570,625","$ 148,341.00 "
1980,"Rockfish, group bocaccio/chili",SAN FRANCISCO,Confidential,Confidential
1980,"Flounder, unspecified",EUREKA,"152,152","$ 38,319.00 "
1980,"Sole, sand",MONTEREY,"3,983","$ 1,364.00 "
1980,"Sole, rex",MORRO BAY,"159,980","$ 43,493.00 "
1980,"Snails, moon",SAN FRANCISCO,Confidential,Confidential
1980,"Herring, Pacific",BODEGA BAY,"1,555,313","$ 1,625,307.00 "
1980,"Sharks, cow",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, bocaccio",FORT BRAGG,Confidential,Confidential
1980,Mussel,MONTEREY,Confidential,Confidential
1980,"Rockfish, group red",EUREKA,Confidential,Confidential
1980,Butterfish (Pacific pompano),BODEGA BAY,Confidential,Confidential
1980,"Surfperch, barred",LOS ANGELES,Confidential,Confidential
1980,"Rockfish, blue",FORT BRAGG,Confidential,Confidential
1980,"Abalone, black",SANTA BARBARA,"160,733","$ 172,469.00 "
1980,"Shark, blue",EUREKA,Confidential,Confidential
1980,"Smelts, true",FORT BRAGG,Confidential,Confidential
1980,"Rockfish, yelloweye",SANTA BARBARA,"20,967","$ 10,867.00 "
1980,"Rockfish, cowcod",MONTEREY,Confidential,Confidential
1980,"Rockfish, brown",FORT BRAGG,Confidential,Confidential
1980,"Abalone, black",SAN FRANCISCO,Confidential,Confidential
1980,Lingcod,SAN DIEGO,"2,244",$ 749.00 
1980,"Squid, market",SAN FRANCISCO,155,$ 50.00 
1980,"Clam, freshwater",MONTEREY,Confidential,Confidential
1980,"Shark, gray smoothhound",MONTEREY,Confidential,Confidential
1980,"Rockfish, Pacific ocean perch",MORRO BAY,951,$ 656.00 
1980,Swordfish,LOS ANGELES,"812,568","$ 2,108,394.00 "
1980,"Mackerel, Pacific",MORRO BAY,Confidential,Confidential
1980,"Mackerel, jack",MONTEREY,"159,946","$ 24,246.00 "
1980,"Surfperch, walleye",MORRO BAY,Confidential,Confidential
1980,"Rockfish, group red",SAN FRANCISCO,"13,922","$ 6,379.00 "
1980,Sablefish,SANTA BARBARA,"6,447","$ 1,088.00 "
1980,Thornyheads,LOS ANGELES,Confidential,Confidential
1980,"Oyster, giant Pacific",EUREKA,Confidential,Confidential
1980,"Rockfish, gopher",SAN FRANCISCO,Confidential,Confidential
1980,"Rockfish, copper",MONTEREY,Confidential,Confidential
1980,Cabezon,EUREKA,Confidential,Confidential
1980,"Marlin, striped",LOS ANGELES,Confidential,Confidential
1980,Thornyheads,FORT BRAGG,"1,115,039","$ 250,088.00 "
1980,"Tuna, albacore",SAN FRANCISCO,"1,209,343","$ 829,756.00 "
1980,"Sea cucumber, unspecified",SANTA BARBARA,Confidential,Confidential
1980,"Squid, market",SANTA BARBARA,"2,417,046","$ 105,565.00 "
1980,"Croaker, white",MORRO BAY,"36,693","$ 6,776.00 "
1980,"Shark, white",SANTA BARBARA,Confidential,Confidential
1980,"Shark, blue",LOS ANGELES,"191,258","$ 50,533.00 "
1980,"Squid, market",LOS ANGELES,"15,775,635","$ 880,448.00 "
1980,Salmon,MONTEREY,"3,346","$ 6,410.00 "
1980,"Mackerel, Pacific",SAN DIEGO,"27,930","$ 7,035.00 "
1980,"Scorpionfish, California",LOS ANGELES,"10,951","$ 9,208.00 "
1980,"Shark, Pacific angel",MORRO BAY,"24,208","$ 4,545.00 "
1980,"Crab, rock unspecified",BODEGA BAY,Confidential,Confidential
1980,"Shark, unspecified",MORRO BAY,"25,167","$ 12,358.00 "
1980,"Shark, brown smoothhound",SAN FRANCISCO,Confidential,Confidential
1980,"Flounder, arrowtooth",BODEGA BAY,Confidential,Confidential
1980,"Snail, sea",SANTA BARBARA,"5,468","$ 1,320.00 "
1980,"Sole, Dover",SANTA BARBARA,Confidential,Confidential
1980,"Rockfish, splitnose",SAN FRANCISCO,"49,174","$ 4,082.00 "
1980,"Tuna, bluefin",LOS ANGELES,"3,464,749","$ 2,137,668.00 "
1980,"Surfperch, barred",BODEGA BAY,Confidential,Confidential
1980,"Seabass, white",SAN DIEGO,"566,907","$ 544,632.00 "
1980,Garibaldi,LOS ANGELES,Confidential,Confidential
1980,"Tuna, skipjack, black",LOS ANGELES,Confidential,Confidential
1980,"Halibut, California",SANTA BARBARA,"227,984","$ 364,774.00 "
1980,"Tuna, unspecified",LOS ANGELES,"1,186,011","$ 787,705.00 "
1980,"Crab, Dungeness",SAN FRANCISCO,"413,759","$ 348,402.00 "
1980,"Rockfish, vermilion",LOS ANGELES,Confidential,Confidential
1980,Salmon,SANTA BARBARA,Confidential,Confidential
1980,"Shark, unspecified",LOS ANGELES,"636,159","$ 441,988.00 "
1980,"Sole, rex",SANTA BARBARA,Confidential,Confidential
1980,Abalone,SAN DIEGO,Confidential,Confidential
1980,Mussel,LOS ANGELES,Confidential,Confidential
1980,"Whiting, Pacific",EUREKA,Confidential,Confidential
1980,"Sole, rex",EUREKA,"1,039,863","$ 342,880.00 "
1980,"Crab, spider",LOS ANGELES,"7,520","$ 3,319.00 "
1980,Cabezon,MONTEREY,"2,995",$ 860.00 
1980,Jacksmelt,BODEGA BAY,Confidential,Confidential
1980,"Shark, soupfin",SAN DIEGO,"35,960","$ 21,080.00 "
1980,"Shark, soupfin",EUREKA,"6,156","$ 2,186.00 "
1980,"Smelt, whitebait",SAN FRANCISCO,Confidential,Confidential
1980,"Shark, unspecified",SANTA BARBARA,"87,681","$ 51,720.00 "
1980,"Sole, rex",MONTEREY,"55,592","$ 18,767.00 "
1980,"Rockfish, group bocaccio/chili",MORRO BAY,Confidential,Confidential
1980,"Sole, English",EUREKA,"1,470,003","$ 430,088.00 "
1980,Mussel,EUREKA,Confidential,Confidential
1980,"Bonito, Pacific",SAN FRANCISCO,Confidential,Confidential
1980,"Flounder, arrowtooth",EUREKA,"104,080","$ 10,459.00 "
1980,"Squid, market",EUREKA,Confidential,Confidential
1980,"Rockfish, black",MORRO BAY,"2,829",$ 764.00 
1980,"Sole, English",BODEGA BAY,"367,393","$ 109,707.00 "
1980,"Sea urchin, red",SANTA BARBARA,"17,014,813","$ 2,880,081.00 "
1980,"Rockfish, brown",BODEGA BAY,"9,403","$ 3,701.00 "
1980,"Mackerel, Pacific",MONTEREY,"499,493","$ 38,562.00 "
1980,"Shark, soupfin",LOS ANGELES,"11,258","$ 6,436.00 "
1980,Salmon,MORRO BAY,"1,283","$ 3,222.00 "
1980,"Mackerel, unspecified",SAN FRANCISCO,Confidential,Confidential
1980,"Shark, Pacific angel",LOS ANGELES,Confidential,Confidential
1980,"Worms, marine",EUREKA,Confidential,Confidential
1980,Turbot,FORT BRAGG,Confidential,Confidential
1980,"Clam, common Washington",EUREKA,Confidential,Confidential
1980,"Shark, leopard",MORRO BAY,"1,350",$ 675.00 
1980,"Mullet, striped",SAN DIEGO,"46,798","$ 25,380.00 "
1980,"Shrimp, ghost",BODEGA BAY,Confidential,Confidential
1980,"Shrimp, unspecified",SANTA BARBARA,"5,603","$ 4,418.00 "
1980,"Sole, sand",FORT BRAGG,"1,125",$ 424.00 
1980,"Shark, brown smoothhound",BODEGA BAY,Confidential,Confidential
1980,Butterfish (Pacific pompano),LOS ANGELES,"37,623","$ 27,107.00 "
1980,"Surfperch, rubberlip",SACRAMENTO DELTA,Confidential,Confidential
1980,"Fish, unspecified",SANTA BARBARA,"27,761","$ 10,496.00 "
1980,Eel,MORRO BAY,Confidential,Confidential
1980,"Whiting, Pacific",LOS ANGELES,Confidential,Confidential
1980,Lingcod,BODEGA BAY,"154,631","$ 39,712.00 "
1980,"Rockfish, cowcod",BODEGA BAY,Confidential,Confidential
1980,"Whiting, Pacific",SAN FRANCISCO,Confidential,Confidential
1980,"Flounder, arrowtooth",FORT BRAGG,Confidential,Confidential
1980,"Tuna, bigeye",MONTEREY,Confidential,Confidential
1980,"Bonito, Pacific",SAN DIEGO,"1,327,785","$ 369,673.00 "
1980,"Tuna, yellowfin",EUREKA,Confidential,Confidential
1980,"Whelk, Kellet's",LOS ANGELES,Confidential,Confidential
1980,Swordfish,SAN DIEGO,"265,126","$ 707,538.00 "
1980,"Surfperch, black",SAN FRANCISCO,Confidential,Confidential
1980,"Surfperch, barred",MORRO BAY,Confidential,Confidential
1980,"Tuna, albacore",SANTA BARBARA,Confidential,Confidential
1980,"Shark, thresher",BODEGA BAY,Confidential,Confidential
1980,"Shark, thresher",SAN FRANCISCO,Confidential,Confidential
1980,"Shark, soupfin",SAN FRANCISCO,"43,791","$ 9,160.00 "
1980,"Shark, thresher",MORRO BAY,Confidential,Confidential
1980,"Shark, leopard",LOS ANGELES,"8,087","$ 5,135.00 "
1980,"Crab, Dungeness",SAN DIEGO,Confidential,Confidential
1980,"Sole, English",MORRO BAY,"184,386","$ 49,616.00 "
1980,"Rockfish, group bolina",SAN FRANCISCO,"33,161","$ 28,297.00 "
1980,"Surfperch, redtail",BODEGA BAY,Confidential,Confidential
1980,Eel,SAN FRANCISCO,Confidential,Confidential
1980,"Sharks, cow",BODEGA BAY,Confidential,Confidential
1980,"Surfperch, calico",MORRO BAY,Confidential,Confidential
1980,"Salmon, Chinook",SACRAMENTO DELTA,Confidential,Confidential
1980,"Tuna, unspecified",MONTEREY,Confidential,Confidential
1981,Sablefish,SAN DIEGO,"32,678","$ 12,793.00 "
1981,"Shad, American",SAN FRANCISCO,Confidential,Confidential
1981,Grenadier,EUREKA,Confidential,Confidential
1981,"Trout, rainbow (steelhead)",LOS ANGELES,Confidential,Confidential
1981,"Salmon, coho",EUREKA,"420,811","$ 702,097.00 "
1981,"Rockfish, brown",FORT BRAGG,"224,023","$ 31,900.00 "
1981,"Abalone, black",SAN FRANCISCO,Confidential,Confidential
